page_number,naics_id,naics_description,sic_id,sic_description
page_59,711510,"Independent Artists, Writers, and Performers",7929,Entertainers and Entertainment Groups
page_59,711510,"Independent Artists, Writers, and Performers",8999,"Services, Nec"
page_59,712110,Museums,8412,Museums and Art Galleries
page_59,712120,Historical Sites,8412,Museums and Art Galleries
page_59,712130,Zoos and Botanical Gardens,8422,Botanical and Zoological Gardens
page_59,712190,Nature Parks and Other Similar Institutions,7999,"Amusement and Recreation, Nec"
page_59,712190,Nature Parks and Other Similar Institutions,8422,Botanical and Zoological Gardens
page_59,713110,Amusement and Theme Parks,7996,Amusement Parks
page_59,713120,Amusement Arcades,7993,Coin-operated Amusement Devices
page_59,713210,Casinos (except Casino Hotels),7999,"Amusement and Recreation, Nec"
page_59,713290,Other Gambling Industries,7993,Coin-operated Amusement Devices
page_59,713290,Other Gambling Industries,7999,"Amusement and Recreation, Nec"
page_59,713910,Golf Courses and Country Clubs,7992,Public Golf Courses
page_59,713910,Golf Courses and Country Clubs,7997,Membership Sports and Recreation Clubs
page_59,713920,Skiing Facilities,7999,"Amusement and Recreation, Nec"
page_59,713930,Marinas,4493,Marinas
page_59,713940,Fitness and Recreational Sports Centers,7991,Physical Fitness Facilities
page_59,713940,Fitness and Recreational Sports Centers,7997,Membership Sports and Recreation Clubs
page_59,713940,Fitness and Recreational Sports Centers,7999,"Amusement and Recreation, Nec"
page_59,713950,Bowling Centers,7933,Bowling Centers
page_59,713990,All Other Amusement and Recreation Industries,7911,"Dance Studios, Schools, and Halls"
page_59,713990,All Other Amusement and Recreation Industries,7993,Coin-operated Amusement Devices
page_59,713990,All Other Amusement and Recreation Industries,7997,Membership Sports and Recreation Clubs
page_59,713990,All Other Amusement and Recreation Industries,7999,"Amusement and Recreation, Nec"
page_59,721110,Hotels (except Casino Hotels) and Motels,7011,Hotels and Motels
page_59,721110,Hotels (except Casino Hotels) and Motels,7041,Membership-basis Organization Hotels
page_59,721120,Casino Hotels,7011,Hotels and Motels
page_59,721191,Bed-and-Breakfast Inns,7011,Hotels and Motels
page_59,721199,All Other Traveler Accommodation,7011,Hotels and Motels
page_59,721211,RV (Recreational Vehicle) Parks and Campgrounds,7033,Trailer Parks and Campsites
page_59,721214,Recreational and Vacation Camps (except Campgrounds),7032,Sporting and Recreational Camps
page_59,721310,Rooming and Boarding Houses,7021,Rooming and Boarding Houses
page_60,721310,Rooming and Boarding Houses,7041,Membership-basis Organization Hotels
page_60,722310,Food Service Contractors,4789,"Transportation Services, Nec"
page_60,722310,Food Service Contractors,5812,Eating Places
page_60,722320,Caterers,5812,Eating Places
page_60,722330,Mobile Food Services,5963,Direct Selling Establishments
page_60,722410,Drinking Places (Alcoholic Beverages),5813,Drinking Places
page_60,722511,Full-Service Restaurants,5812,Eating Places
page_60,722513,Limited-Service Restaurants,5812,Eating Places
page_60,722514,"Cafeterias, Grill Buffets, and Buffets",5812,Eating Places
page_60,722515,Snack and Nonalcoholic Beverage Bars,5461,Retail Bakeries
page_60,722515,Snack and Nonalcoholic Beverage Bars,5812,Eating Places
page_60,811111,General Automotive Repair,7538,General Automotive Repair Shops
page_60,811112,Automotive Exhaust System Repair,7533,Auto Exhaust System Repair Shops
page_60,811113,Automotive Transmission Repair,7537,Automotive Transmission Repair Shops
page_60,811118,Other Automotive Mechanical and Electrical Repair and Maintenance,7539,"Automotive Repair Shops, Nec"
page_60,811121,"Automotive Body, Paint, and Interior Repair and Maintenance",7532,Top and Body Repair and Paint Shops
page_60,811122,Automotive Glass Replacement Shops,7536,Automotive Glass Replacement Shops
page_60,811122,Automotive Glass Replacement Shops,7549,"Automotive Services, Nec"
page_60,811191,Automotive Oil Change and Lubrication Shops,7549,"Automotive Services, Nec"
page_60,811192,Car Washes,7542,Carwashes
page_60,811198,All Other Automotive Repair and Maintenance,7534,Tire Retreading and Repair Shops
page_60,811198,All Other Automotive Repair and Maintenance,7539,"Automotive Repair Shops, Nec"
page_60,811198,All Other Automotive Repair and Maintenance,7549,"Automotive Services, Nec"
page_60,811211,Consumer Electronics Repair and Maintenance,7622,Radio and Television Repair
page_60,811211,Consumer Electronics Repair and Maintenance,7629,Electrical Repair Shops
page_60,811211,Consumer Electronics Repair and Maintenance,7699,"Repair Services, Nec"
page_60,811212,Computer and Office Machine Repair and Maintenance,7378,Computer Maintenance and Repair
page_60,811212,Computer and Office Machine Repair and Maintenance,7629,Electrical Repair Shops
page_60,811212,Computer and Office Machine Repair and Maintenance,7699,"Repair Services, Nec"
page_60,811213,Communication Equipment Repair and Maintenance,7622,Radio and Television Repair
page_60,811213,Communication Equipment Repair and Maintenance,7629,Electrical Repair Shops
page_60,811219,Other Electronic and Precision Equipment Repair and Maintenance,7629,Electrical Repair Shops
page_60,811219,Other Electronic and Precision Equipment Repair and Maintenance,7699,"Repair Services, Nec"
page_60,811310,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance,7623,Refrigeration Service and Repair
page_61,811310,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance,7692,Welding Repair
page_61,811310,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance,7694,Armature Rewinding Shops
page_61,811310,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance,7699,"Repair Services, Nec"
page_61,811411,Home and Garden Equipment Repair and Maintenance,7699,"Repair Services, Nec"
page_61,811412,Appliance Repair and Maintenance,7623,Refrigeration Service and Repair
page_61,811412,Appliance Repair and Maintenance,7629,Electrical Repair Shops
page_61,811412,Appliance Repair and Maintenance,7699,"Repair Services, Nec"
page_61,811420,Reupholstery and Furniture Repair,4581,"Airports, Flying Fields, and Services"
page_61,811420,Reupholstery and Furniture Repair,7641,Reupholstery and Furniture Repair
page_61,811430,Footwear and Leather Goods Repair,7251,Shoe Repair and Shoeshine Parlors
page_61,811430,Footwear and Leather Goods Repair,7699,"Repair Services, Nec"
page_61,811490,Other Personal and Household Goods Repair and Maintenance,3732,Boatbuilding and Repairing
page_61,811490,Other Personal and Household Goods Repair and Maintenance,7219,"Laundry and Garment Services, Nec"
page_61,811490,Other Personal and Household Goods Repair and Maintenance,7631,"Watch, Clock, and Jewelry Repair"
page_61,811490,Other Personal and Household Goods Repair and Maintenance,7699,"Repair Services, Nec"
page_61,812111,Barber Shops,7241,Barber Shops
page_61,812112,Beauty Salons,7231,Beauty Shops
page_61,812113,Nail Salons,7231,Beauty Shops
page_61,812191,Diet and Weight Reducing Centers,7299,Miscellaneous Personal Services
page_61,812199,Other Personal Care Services,7299,Miscellaneous Personal Services
page_61,812210,Funeral Homes and Funeral Services,7261,Funeral Service and Crematories
page_61,812220,Cemeteries and Crematories,6531,Real Estate Agents and Managers
page_61,812220,Cemeteries and Crematories,6553,Cemetery Subdividers and Developers
page_61,812220,Cemeteries and Crematories,7261,Funeral Service and Crematories
page_61,812310,Coin-Operated Laundries and Drycleaners,7215,Coin-operated Laundries and Cleaning
page_61,812320,Drycleaning and Laundry Services (except Coin-Operated),7211,"Power Laundries, Family and Commercial"
page_61,812320,Drycleaning and Laundry Services (except Coin-Operated),7212,Garment Pressing and Cleaners' Agents
page_61,812320,Drycleaning and Laundry Services (except Coin-Operated),7216,"Drycleaning Plants, Except Rugs"
page_61,812320,Drycleaning and Laundry Services (except Coin-Operated),7219,"Laundry and Garment Services, Nec"
page_61,812320,Drycleaning and Laundry Services (except Coin-Operated),7251,Shoe Repair and Shoeshine Parlors
page_61,812320,Drycleaning and Laundry Services (except Coin-Operated),7389,"Business Services, Nec"
page_61,812331,Linen Supply,7213,Linen Supply
page_61,812331,Linen Supply,7219,"Laundry and Garment Services, Nec"
page_61,812332,Industrial Launderers,7218,Industrial Launderers
page_61,812910,Pet Care (except Veterinary) Services,0752,Animal Specialty Services
page_62,812921,Photofinishing Laboratories (except One- Hour),7384,Photofinish Laboratories
page_62,812922,One-Hour Photofinishing,7384,Photofinish Laboratories
page_62,812930,Parking Lots and Garages,7299,Miscellaneous Personal Services
page_62,812930,Parking Lots and Garages,7521,Automobile Parking
page_62,812990,All Other Personal Services,4899,"Communication Services, Nec"
page_62,812990,All Other Personal Services,7251,Shoe Repair and Shoeshine Parlors
page_62,812990,All Other Personal Services,7299,Miscellaneous Personal Services
page_62,812990,All Other Personal Services,7389,"Business Services, Nec"
page_62,812990,All Other Personal Services,7999,"Amusement and Recreation, Nec"
page_62,813110,Religious Organizations,8661,Religious Organizations
page_62,813211,Grantmaking Foundations,6732,"Trusts: Educational, Religious, Etc."
page_62,813212,Voluntary Health Organizations,8399,"Social Services, Nec"
page_62,813219,Other Grantmaking and Giving Services,8399,"Social Services, Nec"
page_62,813311,Human Rights Organizations,8399,"Social Services, Nec"
page_62,813312,"Environment, Conservation and Wildlife Organizations",8399,"Social Services, Nec"
page_62,813312,"Environment, Conservation and Wildlife Organizations",8699,"Membership Organizations, Nec"
page_62,813319,Other Social Advocacy Organizations,8399,"Social Services, Nec"
page_62,813319,Other Social Advocacy Organizations,8641,Civic and Social Associations
page_62,813410,Civic and Social Organizations,8641,Civic and Social Associations
page_62,813410,Civic and Social Organizations,8699,"Membership Organizations, Nec"
page_62,813910,Business Associations,8611,Business Associations
page_62,813910,Business Associations,8699,"Membership Organizations, Nec"
page_62,813920,Professional Organizations,8621,Professional Organizations
page_62,813930,Labor Unions and Similar Labor Organizations,8631,Labor Organizations
page_62,813940,Political Organizations,8651,Political Organizations
page_62,813990,"Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)",6531,Real Estate Agents and Managers
page_62,813990,"Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)",8641,Civic and Social Associations
page_62,813990,"Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)",8699,"Membership Organizations, Nec"
page_62,814110,Private Households,8811,NA
page_62,921110,Executive Offices,9111,Executive Offices
page_62,921120,Legislative Bodies,9121,Legislative Bodies
page_62,921130,Public Finance Activities,9311,"Finance, Taxation, and Monetary Policy"
page_62,921140,"Executive and Legislative Offices, Combined",9131,Executive and Legislative Combined
page_62,921150,American Indian and Alaska Native Tribal Governments,8641,Civic and Social Associations
page_62,921190,Other General Government Support,9199,"General Government, Nec"
page_62,922110,Courts,9211,Courts
page_62,922120,Police Protection,9221,Police Protection
page_62,922130,Legal Counsel and Prosecution,9222,Legal Counsel and Prosecution
page_62,922140,Correctional Institutions,9223,Correctional Institutions
page_62,922150,Parole Offices and Probation Offices,8322,Individual and Family Services
page_63,922160,Fire Protection,9224,Fire Protection
